year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1897,7,-0.40240,0.11057,0.03210,0.07347,0.03672,0.06671,-0.46950,-0.33400
1897,8,-0.28075,0.10407,0.02916,0.06281,0.03447,0.06962,-0.34350,-0.21550
1897,9,-0.36022,0.09794,0.02966,0.06777,0.03184,0.05573,-0.41850,-0.30150
1897,10,-0.44328,0.09683,0.02859,0.06715,0.02958,0.05633,-0.49800,-0.39150
1897,11,-0.52569,0.10684,0.02659,0.08138,0.02554,0.05860,-0.57250,-0.48300
1897,12,-0.56521,0.09561,0.03227,0.06192,0.02875,0.05865,-0.61600,-0.51400
1898,1,-0.38512,0.10239,0.03068,0.06676,0.03148,0.06398,-0.43650,-0.32700
1898,2,-0.49657,0.11152,0.02933,0.07523,0.03382,0.06910,-0.55150,-0.43450
1898,3,-0.59250,0.11508,0.03188,0.07213,0.03867,0.07435,-0.65850,-0.52400
1898,4,-0.71090,0.11201,0.02985,0.07465,0.03953,0.06724,-0.78050,-0.64300
1898,5,-0.57285,0.09796,0.03009,0.06532,0.04070,0.05261,-0.64600,-0.50550
1898,6,-0.52629,0.09792,0.02793,0.06313,0.03873,0.05765,-0.59650,-0.46150
1898,7,-0.61365,0.11728,0.03066,0.07806,0.03937,0.07191,-0.68600,-0.54200
1898,8,-0.49073,0.10674,0.02791,0.06792,0.03566,0.06877,-0.55600,-0.42600
1898,9,-0.55993,0.10013,0.03117,0.05976,0.03281,0.06639,-0.62000,-0.49850
1898,10,-0.70226,0.09779,0.02880,0.06903,0.02848,0.05619,-0.75500,-0.65100
1898,11,-0.54866,0.09491,0.02933,0.06313,0.02614,0.05898,-0.59650,-0.50500
1898,12,-0.62643,0.09662,0.02752,0.06299,0.02755,0.06207,-0.67600,-0.57950
1899,1,-0.39010,0.11192,0.02940,0.06816,0.03203,0.07740,-0.44550,-0.33400
1899,2,-0.34319,0.10736,0.02923,0.06720,0.03572,0.06985,-0.40350,-0.27950
1899,3,-0.38803,0.11090,0.02962,0.06879,0.03678,0.07305,-0.45250,-0.32450
1899,4,-0.49577,0.11478,0.03076,0.06876,0.03986,0.07689,-0.56800,-0.42950
1899,5,-0.37476,0.10233,0.02742,0.06573,0.04262,0.05986,-0.45050,-0.30550
1899,6,-0.39963,0.09694,0.02767,0.06024,0.04091,0.05770,-0.47500,-0.32900
1899,7,-0.51884,0.11100,0.02974,0.06848,0.03892,0.07234,-0.59050,-0.44750
1899,8,-0.24838,0.10210,0.02793,0.06177,0.03780,0.06632,-0.31750,-0.17550
1899,9,-0.29476,0.09676,0.02915,0.06532,0.03468,0.05518,-0.35900,-0.23250
1899,10,-0.34242,0.09518,0.02686,0.06151,0.03016,0.06038,-0.39850,-0.28600
1899,11,-0.33064,0.09480,0.02690,0.06572,0.02898,0.05571,-0.38350,-0.28300
1899,12,-0.46526,0.10240,0.02988,0.07646,0.03021,0.05324,-0.51950,-0.41450
1900,1,-0.31505,0.10154,0.02742,0.06885,0.03607,0.05931,-0.37400,-0.24950
1900,2,-0.09138,0.09964,0.03034,0.06335,0.03827,0.05941,-0.15450,-0.02250
1900,3,-0.41599,0.10781,0.02897,0.06859,0.03735,0.06843,-0.47950,-0.35050
1900,4,-0.37402,0.11985,0.03058,0.07591,0.04264,0.07647,-0.44850,-0.30100
1900,5,-0.45988,0.11211,0.03014,0.07340,0.04201,0.06714,-0.53450,-0.39050
1900,6,-0.44980,0.10888,0.03092,0.06419,0.04141,0.07116,-0.52550,-0.38050
1900,7,-0.31306,0.10522,0.03004,0.05851,0.03915,0.07219,-0.38550,-0.24350
1900,8,-0.37370,0.10657,0.02784,0.07058,0.03740,0.06483,-0.44300,-0.30650
1900,9,-0.35142,0.10084,0.03283,0.06563,0.03458,0.05989,-0.41450,-0.28550
1900,10,-0.50599,0.10096,0.02877,0.07193,0.02901,0.05788,-0.56000,-0.45400
1900,11,-0.40452,0.10135,0.02677,0.06708,0.02831,0.06522,-0.45700,-0.35850
1900,12,-0.35925,0.09785,0.02855,0.06639,0.03072,0.05838,-0.41400,-0.30600
1901,1,-0.31938,0.09867,0.02764,0.06589,0.03492,0.05840,-0.37700,-0.25950
1901,2,-0.38617,0.09551,0.02688,0.06209,0.03955,0.05458,-0.44800,-0.31700
1901,3,-0.49644,0.10204,0.02970,0.07286,0.03953,0.05156,-0.56200,-0.42900
1901,4,-0.45232,0.11003,0.03152,0.07901,0.04205,0.05570,-0.52200,-0.38050
1901,5,-0.35585,0.10072,0.03083,0.06782,0.04307,0.05236,-0.43250,-0.28750
1901,6,-0.48449,0.10119,0.03159,0.07095,0.04237,0.04911,-0.56200,-0.41300
1901,7,-0.59317,0.10881,0.03230,0.06559,0.04070,0.06956,-0.66900,-0.52300
1901,8,-0.46175,0.10396,0.02712,0.07369,0.03925,0.05569,-0.53450,-0.39000
1901,9,-0.54245,0.10017,0.02602,0.06927,0.03406,0.05830,-0.60550,-0.47950
1901,10,-0.46804,0.09872,0.02987,0.06618,0.03299,0.05818,-0.52950,-0.41500
1901,11,-0.55659,0.09607,0.02765,0.05851,0.02912,0.06475,-0.61050,-0.50900
1901,12,-0.47994,0.09993,0.02730,0.06402,0.03236,0.06400,-0.53650,-0.42700
1902,1,-0.49501,0.09064,0.02539,0.05458,0.03460,0.05827,-0.55200,-0.43350
1902,2,-0.36680,0.09398,0.02544,0.05303,0.03829,0.06251,-0.42900,-0.29800
1902,3,-0.45818,0.09578,0.02506,0.06052,0.04179,0.05600,-0.52650,-0.38400
1902,4,-0.48667,0.10203,0.02482,0.05338,0.04272,0.07156,-0.56050,-0.41450
1902,5,-0.50657,0.09934,0.02429,0.06579,0.04455,0.05446,-0.58500,-0.43500
1902,6,-0.54819,0.10813,0.02654,0.06708,0.04341,0.06785,-0.62750,-0.48000
1902,7,-0.43370,0.09487,0.02405,0.06347,0.04092,0.05213,-0.50900,-0.36500
1902,8,-0.53538,0.09879,0.02388,0.06354,0.03938,0.06001,-0.60800,-0.46300
1902,9,-0.52224,0.10218,0.02440,0.06119,0.03750,0.06851,-0.59150,-0.45400
1902,10,-0.67905,0.09648,0.02341,0.06163,0.03245,0.06252,-0.74000,-0.62450
1902,11,-0.63949,0.09544,0.02324,0.06168,0.03062,0.06185,-0.69600,-0.59050
1902,12,-0.45129,0.09601,0.02408,0.06039,0.03232,0.06283,-0.50800,-0.39550
1903,1,-0.56957,0.09488,0.02662,0.05840,0.03674,0.05944,-0.62700,-0.50350
1903,2,-0.48758,0.08808,0.02607,0.05168,0.04286,0.05070,-0.55150,-0.40900
1903,3,-0.59154,0.09215,0.02454,0.06041,0.04186,0.04988,-0.65900,-0.51750
1903,4,-0.66735,0.09767,0.02318,0.06607,0.04712,0.04916,-0.74450,-0.58500
1903,5,-0.61724,0.09716,0.02246,0.05893,0.04669,0.05729,-0.69800,-0.54150
1903,6,-0.71078,0.08898,0.02233,0.05641,0.04371,0.04823,-0.78850,-0.63800
1903,7,-0.58078,0.09009,0.02351,0.05341,0.04299,0.05350,-0.65900,-0.50600
1903,8,-0.68596,0.09225,0.02154,0.05932,0.03960,0.05439,-0.75800,-0.61500
1903,9,-0.70653,0.08673,0.02014,0.05664,0.03581,0.05124,-0.77200,-0.64200
1903,10,-0.78635,0.09238,0.02279,0.05582,0.03335,0.06154,-0.84750,-0.73000
1903,11,-0.67303,0.09955,0.02123,0.06585,0.03557,0.06212,-0.73550,-0.61650
1903,12,-0.64308,0.08733,0.02082,0.05734,0.03475,0.05193,-0.70150,-0.58250
1904,1,-0.69706,0.09498,0.02132,0.06155,0.03945,0.05676,-0.76000,-0.62300
1904,2,-0.67414,0.08976,0.02078,0.06157,0.04304,0.04451,-0.74050,-0.59300
1904,3,-0.68374,0.10170,0.01945,0.07122,0.04392,0.05444,-0.75650,-0.60400
1904,4,-0.65909,0.10150,0.02511,0.06598,0.04680,0.05593,-0.73750,-0.57550
1904,5,-0.67939,0.10263,0.02251,0.06596,0.04723,0.05868,-0.76150,-0.60150
1904,6,-0.63357,0.09737,0.02126,0.06396,0.04589,0.05323,-0.71400,-0.55950
1904,7,-0.62078,0.09911,0.02236,0.06362,0.04296,0.05857,-0.69900,-0.54800
1904,8,-0.54890,0.09193,0.02127,0.06108,0.04050,0.05125,-0.62300,-0.47850
1904,9,-0.54573,0.09665,0.02278,0.06194,0.03707,0.06009,-0.61400,-0.48350
1904,10,-0.67533,0.09287,0.02015,0.05900,0.03463,0.05948,-0.73900,-0.61800
1904,11,-0.59933,0.09237,0.02218,0.05792,0.03455,0.05909,-0.66150,-0.54300
1904,12,-0.52513,0.08473,0.02215,0.05304,0.03580,0.05093,-0.58650,-0.46050
1905,1,-0.47648,0.08898,0.02264,0.05592,0.04071,0.05119,-0.53900,-0.39950
1905,2,-0.52683,0.09585,0.02422,0.05490,0.04399,0.06042,-0.59400,-0.44400
1905,3,-0.44285,0.09967,0.02471,0.05978,0.04482,0.06117,-0.51600,-0.36150
1905,4,-0.54160,0.10765,0.02464,0.06253,0.04831,0.06883,-0.62200,-0.45700
1905,5,-0.45720,0.10235,0.02390,0.06336,0.05038,0.05790,-0.54250,-0.37100
1905,6,-0.52842,0.10022,0.02481,0.05521,0.04585,0.06541,-0.61050,-0.45150
1905,7,-0.49803,0.09767,0.02469,0.05614,0.04412,0.06189,-0.57750,-0.42200
1905,8,-0.39143,0.09302,0.02398,0.05779,0.04118,0.05516,-0.46600,-0.31750
1905,9,-0.53034,0.09304,0.02513,0.05421,0.03676,0.06111,-0.59700,-0.46150
1905,10,-0.46850,0.09291,0.02398,0.05337,0.03708,0.06192,-0.53600,-0.40650
1905,11,-0.44938,0.08180,0.02302,0.05190,0.03667,0.04608,-0.51350,-0.38650
1905,12,-0.32388,0.08977,0.02435,0.05500,0.03670,0.05563,-0.38550,-0.25750
1906,1,-0.21955,0.08705,0.02429,0.05101,0.04227,0.05098,-0.28500,-0.14200
1906,2,-0.21613,0.08839,0.02371,0.05137,0.04597,0.04998,-0.28600,-0.13150
1906,3,-0.32582,0.09418,0.02480,0.05054,0.04741,0.05877,-0.40200,-0.24150
1906,4,-0.30090,0.09541,0.02394,0.05445,0.04856,0.05663,-0.38000,-0.21600
1906,5,-0.62654,0.09348,0.02589,0.04977,0.05169,0.05404,-0.71250,-0.54150
1906,6,-0.51422,0.09247,0.02332,0.05050,0.05056,0.05386,-0.59950,-0.43350
1906,7,-0.49329,0.09502,0.02634,0.05252,0.04708,0.05796,-0.57600,-0.41500
1906,8,-0.49874,0.09237,0.02353,0.05631,0.04256,0.05474,-0.57350,-0.42100
1906,9,-0.51199,0.09376,0.02567,0.05763,0.03874,0.05753,-0.58050,-0.44500
1906,10,-0.51852,0.09871,0.02765,0.05355,0.03648,0.06914,-0.58250,-0.45750
1906,11,-0.46169,0.09845,0.02717,0.05979,0.03464,0.06466,-0.52050,-0.40500
1906,12,-0.48200,0.08908,0.02454,0.05818,0.03944,0.04891,-0.54600,-0.41150
1907,1,-0.39436,0.08417,0.02461,0.05236,0.03707,0.04861,-0.44650,-0.32350
1907,2,-0.47722,0.08920,0.02644,0.05574,0.04091,0.04977,-0.53500,-0.39950
1907,3,-0.36931,0.09381,0.02672,0.05578,0.04475,0.05453,-0.43350,-0.28550
1907,4,-0.38777,0.09288,0.02827,0.05675,0.04530,0.05055,-0.45450,-0.30450
1907,5,-0.54633,0.09867,0.02534,0.06244,0.04571,0.05573,-0.62000,-0.46650
1907,6,-0.59313,0.09363,0.02662,0.05715,0.04403,0.05342,-0.66550,-0.51950
1907,7,-0.53571,0.09661,0.02366,0.05769,0.04129,0.06117,-0.60750,-0.46650
1907,8,-0.41509,0.08956,0.02202,0.06039,0.03886,0.04878,-0.48250,-0.34900
1907,9,-0.42782,0.08406,0.02183,0.05329,0.03533,0.05001,-0.48900,-0.36850
1907,10,-0.52174,0.08784,0.02589,0.05479,0.03283,0.05446,-0.57750,-0.46450
1907,11,-0.58968,0.08339,0.02518,0.05196,0.03367,0.04987,-0.64400,-0.53050
1907,12,-0.64672,0.08534,0.02278,0.05300,0.03626,0.05139,-0.70000,-0.57900
1908,1,-0.55088,0.10326,0.02618,0.06481,0.03398,0.06799,-0.60700,-0.48350
1908,2,-0.51249,0.08957,0.02335,0.05092,0.03523,0.06036,-0.57050,-0.44250
1908,3,-0.52360,0.08554,0.02240,0.05327,0.03811,0.05026,-0.58650,-0.44850
1908,4,-0.65911,0.08749,0.02259,0.05941,0.03934,0.04546,-0.72300,-0.58200
1908,5,-0.55721,0.09758,0.02569,0.06299,0.03771,0.05893,-0.61750,-0.48800
1908,6,-0.64765,0.10087,0.02256,0.06165,0.03637,0.06739,-0.70800,-0.58250
1908,7,-0.57929,0.09981,0.02304,0.06529,0.03435,0.06316,-0.63800,-0.51250
1908,8,-0.67272,0.09161,0.02286,0.05853,0.03162,0.05869,-0.72650,-0.61000
1908,9,-0.64638,0.09647,0.02484,0.05763,0.02864,0.06744,-0.69550,-0.59100
1908,10,-0.70324,0.09509,0.02277,0.06293,0.02820,0.06139,-0.75000,-0.65200
1908,11,-0.65319,0.09001,0.02380,0.05676,0.02909,0.05889,-0.69850,-0.59850
1908,12,-0.68930,0.07860,0.02050,0.05203,0.03126,0.04554,-0.73950,-0.62800
1909,1,-0.69880,0.08558,0.02235,0.05113,0.03207,0.05641,-0.76200,-0.62950
1909,2,-0.64368,0.09955,0.02200,0.05625,0.03237,0.07222,-0.70550,-0.57350
1909,3,-0.67968,0.08734,0.02142,0.04990,0.03443,0.05911,-0.74550,-0.60550
1909,4,-0.60049,0.08772,0.02166,0.05211,0.03515,0.05723,-0.66500,-0.52450
1909,5,-0.65404,0.09088,0.02164,0.05434,0.03468,0.06030,-0.71400,-0.58100
1909,6,-0.64762,0.08606,0.02084,0.05782,0.03225,0.05088,-0.70500,-0.58150
1909,7,-0.75547,0.08782,0.01913,0.05533,0.03018,0.05808,-0.80800,-0.69100
1909,8,-0.47662,0.08411,0.01920,0.05173,0.02844,0.05675,-0.52450,-0.42050
1909,9,-0.54373,0.09137,0.02018,0.05436,0.02569,0.06578,-0.58800,-0.48900
1909,10,-0.67668,0.08689,0.01946,0.05568,0.02333,0.05939,-0.71800,-0.62700
1909,11,-0.66215,0.08362,0.01871,0.05350,0.02414,0.05654,-0.70300,-0.61000
1909,12,-0.70253,0.08523,0.01906,0.05837,0.02741,0.05238,-0.75350,-0.64200
1910,1,-0.58271,0.08004,0.01945,0.05138,0.03157,0.04891,-0.65500,-0.51950
1910,2,-0.62423,0.08697,0.02071,0.04944,0.03459,0.05910,-0.70300,-0.55550
1910,3,-0.54513,0.09779,0.01993,0.05437,0.03190,0.07205,-0.61650,-0.48050
1910,4,-0.52902,0.09803,0.01794,0.05294,0.03127,0.07421,-0.59300,-0.46450
1910,5,-0.61639,0.08117,0.01851,0.04608,0.03196,0.05569,-0.68050,-0.55150
1910,6,-0.64403,0.08920,0.02119,0.05379,0.02762,0.06206,-0.69450,-0.58800
1910,7,-0.58863,0.09003,0.02110,0.05114,0.02624,0.06600,-0.63850,-0.53150
1910,8,-0.58929,0.09699,0.01941,0.05404,0.02447,0.07424,-0.63700,-0.53300
1910,9,-0.66461,0.08811,0.02001,0.04987,0.02179,0.06635,-0.70450,-0.61400
1910,10,-0.61619,0.08434,0.01894,0.05331,0.02071,0.05903,-0.65450,-0.57150
1910,11,-0.71218,0.08804,0.02063,0.05309,0.02311,0.06303,-0.75750,-0.66300
1910,12,-0.76048,0.08560,0.01987,0.05049,0.02704,0.06043,-0.82000,-0.70350
1911,1,-0.65161,0.07531,0.01737,0.04559,0.03441,0.04592,-0.73550,-0.59500
1911,2,-0.80903,0.08075,0.01860,0.04571,0.03635,0.05256,-0.89750,-0.74850
1911,3,-0.80832,0.08281,0.01892,0.05073,0.03542,0.05168,-0.89350,-0.74750
1911,4,-0.84747,0.08664,0.02013,0.05095,0.03475,0.05742,-0.92950,-0.78650
1911,5,-0.79419,0.09102,0.01856,0.05553,0.03134,0.06225,-0.86350,-0.73800
1911,6,-0.79025,0.08706,0.01897,0.05407,0.02850,0.05902,-0.85050,-0.74000
1911,7,-0.72452,0.08166,0.01759,0.04540,0.02728,0.05961,-0.78100,-0.67650
1911,8,-0.72939,0.07400,0.01851,0.04342,0.02244,0.05238,-0.77400,-0.68300
1911,9,-0.78091,0.10318,0.01970,0.04489,0.02160,0.08818,-0.82400,-0.73550
1911,10,-0.60589,0.09415,0.02069,0.05075,0.01977,0.07396,-0.64650,-0.56900
1911,11,-0.54181,0.08421,0.01964,0.04981,0.02179,0.06123,-0.58950,-0.50400
1911,12,-0.37317,0.08794,0.02008,0.05385,0.02695,0.06086,-0.43700,-0.32700
1912,1,-0.30103,0.08463,0.01950,0.05170,0.03240,0.05531,-0.37850,-0.24250
1912,2,-0.46199,0.08540,0.01966,0.04950,0.03697,0.05559,-0.55100,-0.39600
1912,3,-0.28381,0.08659,0.02085,0.05481,0.03495,0.05326,-0.36650,-0.22000
1912,4,-0.38600,0.08831,0.01904,0.05465,0.03731,0.05530,-0.47350,-0.31750
1912,5,-0.54668,0.08960,0.01960,0.05072,0.03305,0.06308,-0.61900,-0.48550
1912,6,-0.55651,0.08713,0.01918,0.05019,0.03081,0.06128,-0.62000,-0.49950
1912,7,-0.51666,0.08143,0.01829,0.05008,0.02664,0.05548,-0.57000,-0.46500
1912,8,-0.56116,0.08873,0.01811,0.05081,0.02458,0.06602,-0.60900,-0.51050
1912,9,-0.52441,0.08570,0.01965,0.05122,0.02157,0.06221,-0.56750,-0.47850
1912,10,-0.56160,0.07962,0.02038,0.04724,0.02048,0.05721,-0.60250,-0.52150
1912,11,-0.51953,0.09104,0.02150,0.05471,0.02391,0.06527,-0.57200,-0.47400
1912,12,-0.47769,0.08327,0.02048,0.05150,0.03053,0.05413,-0.55000,-0.42200
1913,1,-0.50224,0.08236,0.02094,0.04813,0.03587,0.05236,-0.58800,-0.44000
1913,2,-0.34991,0.07674,0.02094,0.04686,0.03853,0.04207,-0.44200,-0.28400
1913,3,-0.50468,0.07965,0.02080,0.04798,0.03884,0.04583,-0.59700,-0.43600
1913,4,-0.43629,0.09719,0.02495,0.05673,0.04173,0.06217,-0.53450,-0.36200
1913,5,-0.34769,0.08714,0.02204,0.05583,0.03528,0.05241,-0.42600,-0.28300
1913,6,-0.41513,0.08082,0.02319,0.04918,0.03200,0.05051,-0.48050,-0.35650
1913,7,-0.45668,0.08424,0.02218,0.05349,0.02801,0.05440,-0.51250,-0.40050
1913,8,-0.44506,0.07719,0.02150,0.05118,0.02522,0.04735,-0.49500,-0.38900
1913,9,-0.38151,0.07890,0.02182,0.05215,0.02242,0.05027,-0.42500,-0.33100
1913,10,-0.45567,0.07883,0.02144,0.05287,0.02336,0.04912,-0.50350,-0.41250
1913,11,-0.43708,0.08712,0.02270,0.05674,0.02506,0.05682,-0.49150,-0.39100
1913,12,-0.43632,0.08115,0.02263,0.05350,0.03122,0.04728,-0.50950,-0.38100
1914,1,-0.34046,0.08771,0.02243,0.05340,0.03526,0.05563,-0.42400,-0.27550
1914,2,-0.40422,0.08726,0.02201,0.05361,0.03848,0.05268,-0.49600,-0.33400
1914,3,-0.35086,0.08791,0.02216,0.05524,0.03948,0.05126,-0.44450,-0.27800
1914,4,-0.43470,0.08915,0.02349,0.05944,0.03990,0.04765,-0.52750,-0.36000
1914,5,-0.47401,0.08971,0.02559,0.05960,0.03667,0.04996,-0.55500,-0.40400
1914,6,-0.41499,0.09122,0.02300,0.06276,0.03505,0.05123,-0.49050,-0.34800
1914,7,-0.46390,0.09125,0.02633,0.06571,0.03069,0.04872,-0.52550,-0.40600
1914,8,-0.23858,0.09134,0.02525,0.06718,0.02576,0.05029,-0.28900,-0.18450
1914,9,-0.42096,0.11922,0.03870,0.08642,0.02505,0.06797,-0.47100,-0.37000
1914,10,-0.17168,0.11659,0.03685,0.08907,0.02433,0.06091,-0.22050,-0.12450
1914,11,0.03672,0.11750,0.03322,0.08027,0.03046,0.07301,-0.03300,0.09550
1914,12,-0.31003,0.10802,0.03038,0.08274,0.03235,0.05341,-0.38600,-0.24900
1915,1,-0.30937,0.12470,0.03326,0.10126,0.03487,0.05454,-0.39000,-0.24600
1915,2,-0.35702,0.13255,0.03469,0.09681,0.04090,0.07295,-0.45250,-0.28350
1915,3,0.02660,0.13158,0.03610,0.09296,0.04054,0.07567,-0.06650,0.10150
1915,4,-0.17479,0.12156,0.03451,0.09375,0.04027,0.05634,-0.26600,-0.09950
1915,5,-0.11688,0.12535,0.03759,0.08880,0.04143,0.06855,-0.20750,-0.03800
1915,6,-0.26926,0.12496,0.03773,0.09052,0.03669,0.06821,-0.34300,-0.19900
1915,7,-0.45274,0.12953,0.03889,0.10180,0.03347,0.06150,-0.51900,-0.38900
1915,8,-0.30369,0.11824,0.03323,0.08127,0.03254,0.07221,-0.36800,-0.24200
1915,9,-0.36160,0.11691,0.03784,0.08672,0.02580,0.06364,-0.41100,-0.31300
1915,10,-0.35468,0.10532,0.03161,0.07774,0.02683,0.05770,-0.40750,-0.30350
1915,11,-0.31026,0.11388,0.03363,0.07441,0.02757,0.07444,-0.36900,-0.25800
1915,12,-0.43793,0.10096,0.03087,0.06753,0.03278,0.06004,-0.51250,-0.37700
1916,1,-0.38835,0.11387,0.03161,0.07799,0.03787,0.06672,-0.47650,-0.31700
1916,2,-0.26485,0.11920,0.02876,0.07342,0.04163,0.07911,-0.36150,-0.18600
1916,3,-0.34384,0.10787,0.02978,0.07449,0.04469,0.05661,-0.44750,-0.26000
1916,4,-0.41713,0.11948,0.02879,0.07945,0.04412,0.07203,-0.51700,-0.33150
1916,5,-0.33632,0.12072,0.03174,0.08508,0.04449,0.06595,-0.43600,-0.24950
1916,6,-0.54438,0.12120,0.02813,0.08102,0.04346,0.07379,-0.63800,-0.45850
1916,7,-0.46977,0.12534,0.03115,0.08383,0.03744,0.07944,-0.54650,-0.39550
1916,8,-0.45681,0.11251,0.02741,0.07481,0.03496,0.07133,-0.52850,-0.38750
1916,9,-0.27857,0.11638,0.03096,0.08698,0.03187,0.06329,-0.34150,-0.21550
1916,10,-0.43504,0.11137,0.03174,0.07459,0.03054,0.06999,-0.49800,-0.37400
1916,11,-0.52845,0.11963,0.02969,0.08499,0.03636,0.06989,-0.61000,-0.45750
1916,12,-0.44109,0.13477,0.02830,0.09612,0.03445,0.08328,-0.51850,-0.37400
1917,1,-0.72338,0.12692,0.03292,0.09314,0.04211,0.06766,-0.81900,-0.64350
1917,2,-0.53518,0.14304,0.03060,0.09937,0.04303,0.08830,-0.63200,-0.45250
1917,3,-0.80819,0.13755,0.02956,0.10581,0.04525,0.06931,-0.90950,-0.72100
1917,4,-0.47209,0.14110,0.03369,0.11182,0.04376,0.06601,-0.56800,-0.38650
1917,5,-0.49408,0.13974,0.03336,0.10874,0.04552,0.06723,-0.59150,-0.40400
1917,6,-0.52242,0.13643,0.03128,0.10067,0.04671,0.07292,-0.62100,-0.42950
1917,7,-0.19943,0.14044,0.03267,0.10426,0.04095,0.07816,-0.27950,-0.11750
1917,8,-0.19648,0.14402,0.03093,0.10186,0.03821,0.08916,-0.27100,-0.12050
1917,9,-0.09330,0.14739,0.03403,0.12080,0.03029,0.07111,-0.15100,-0.03200
1917,10,-0.38145,0.13260,0.03177,0.10536,0.03228,0.06657,-0.44650,-0.31750
1917,11,-0.52365,0.11873,0.03347,0.08003,0.04194,0.06938,-0.61800,-0.44350
1917,12,-0.47298,0.13925,0.03955,0.10598,0.03668,0.07245,-0.55350,-0.40200
1918,1,-0.51004,0.14235,0.03520,0.11593,0.04481,0.05982,-0.61000,-0.42250
1918,2,-0.56910,0.13014,0.03429,0.08912,0.04922,0.07345,-0.67900,-0.47300
1918,3,-0.43661,0.13566,0.03216,0.09933,0.04951,0.07108,-0.54600,-0.33900
1918,4,-0.54263,0.14289,0.03820,0.10321,0.05083,0.07563,-0.65400,-0.44100
1918,5,-0.37594,0.15714,0.04170,0.12183,0.05003,0.07488,-0.48300,-0.27500
1918,6,-0.47190,0.15181,0.03817,0.12022,0.04627,0.07068,-0.56700,-0.37750
1918,7,-0.26652,0.14130,0.03415,0.10624,0.04608,0.07341,-0.36000,-0.17250
1918,8,-0.55641,0.13273,0.03202,0.09423,0.04011,0.07813,-0.63500,-0.47400
1918,9,-0.22824,0.14587,0.03651,0.10623,0.03921,0.08440,-0.30700,-0.14800
1918,10,-0.22288,0.14507,0.03896,0.10618,0.03687,0.08303,-0.29800,-0.14750
1918,11,0.34361,0.15576,0.04382,0.10838,0.04166,0.09411,0.25300,0.42700
1918,12,-0.10362,0.16797,0.04337,0.12968,0.04329,0.08742,-0.19950,-0.01850
1919,1,-0.02499,0.16553,0.04207,0.12111,0.04618,0.09397,-0.12600,0.06350
1919,2,0.09441,0.15789,0.04330,0.12100,0.05039,0.07665,-0.01600,0.19100
1919,3,-0.27461,0.15915,0.04322,0.10985,0.05535,0.09128,-0.39600,-0.16900
1919,4,-0.27768,0.16205,0.04015,0.11689,0.05166,0.09118,-0.38700,-0.17600
1919,5,-0.10705,0.13871,0.03277,0.09890,0.05231,0.07515,-0.21500,-0.00300
1919,6,-0.38064,0.13724,0.03539,0.09956,0.04817,0.07314,-0.47700,-0.28400
1919,7,-0.63115,0.13474,0.03419,0.10273,0.04107,0.06889,-0.70900,-0.54950
1919,8,-0.46062,0.13460,0.03518,0.09208,0.03644,0.08410,-0.52650,-0.38850
1919,9,-0.37116,0.14406,0.03769,0.11341,0.03569,0.07209,-0.43850,-0.29950
1919,10,-0.56835,0.13645,0.03279,0.10024,0.03962,0.07697,-0.65050,-0.48950
1919,11,-0.58706,0.13055,0.02927,0.09670,0.03433,0.07521,-0.65600,-0.51850
1919,12,-0.45456,0.13961,0.03231,0.10625,0.03623,0.07645,-0.52950,-0.38250
1920,1,-0.33289,0.14529,0.03239,0.11634,0.04543,0.06680,-0.42950,-0.23700
1920,2,-0.46472,0.11801,0.03272,0.08777,0.04784,0.05353,-0.56800,-0.36500
1920,3,-0.02293,0.13466,0.03675,0.10243,0.05106,0.06068,-0.13200,0.08450
1920,4,-0.26497,0.13324,0.03670,0.09475,0.05424,0.06699,-0.37800,-0.14900
1920,5,-0.30697,0.13102,0.02954,0.10132,0.05117,0.05838,-0.41000,-0.19600
1920,6,-0.17071,0.13904,0.03884,0.09738,0.05256,0.07470,-0.27400,-0.05600
1920,7,-0.49012,0.13826,0.03485,0.10953,0.04295,0.06372,-0.56950,-0.39650
1920,8,-0.23786,0.12023,0.03068,0.09340,0.03898,0.05718,-0.30900,-0.15350
1920,9,0.00346,0.12159,0.03473,0.09232,0.03491,0.06195,-0.06000,0.07900
1920,10,-0.01230,0.11406,0.03079,0.09076,0.03199,0.05292,-0.07100,0.05700
1920,11,-0.13429,0.11936,0.03117,0.09290,0.03520,0.05837,-0.20450,-0.05800
1920,12,-0.20761,0.11906,0.03003,0.08646,0.03845,0.06572,-0.28700,-0.12550
1921,1,-0.44523,0.10642,0.03029,0.06950,0.04617,0.05869,-0.54350,-0.35350
1921,2,-0.27352,0.12336,0.02828,0.08563,0.04649,0.07017,-0.37150,-0.18050
1921,3,-0.37364,0.12054,0.02675,0.08446,0.05236,0.06276,-0.48400,-0.26900
1921,4,-0.48486,0.12119,0.02639,0.08177,0.04751,0.07104,-0.57900,-0.38750
1921,5,-0.43548,0.11192,0.02666,0.07947,0.05225,0.05263,-0.54050,-0.32900
1921,6,-0.26345,0.11635,0.02753,0.08458,0.04759,0.05798,-0.35250,-0.16600
1921,7,-0.24435,0.11474,0.02802,0.08328,0.04137,0.06109,-0.31950,-0.16050
